Age,Name,Value,Overall,Potential,Dribbling,Finishing,ShortPassing,LongPassing,Composure,Vision,Acceleration,SprintSpeed,International Reputation,BMI
22,A. Cubas,3700000,72,79,63.0,35.0,75.0,64.0,70.0,61.0,76.0,66.0,1.0,20.677960952829395
26,Luismi,3400000,72,77,53.0,21.0,68.0,66.0,61.0,64.0,61.0,58.0,1.0,24.95821318173249
24,A. Adnan,3900000,72,75,77.0,56.0,70.0,68.0,70.0,60.0,76.0,76.0,1.0,20.33563396557081
21,Diogo Gonçalves,4800000,72,81,77.0,66.0,65.0,50.0,78.0,71.0,79.0,84.0,1.0,22.522494024579885
28,Rui Fonte,3200000,72,72,66.0,72.0,73.0,68.0,77.0,69.0,66.0,64.0,2.0,22.45594865770336
28,J. Bennett,2500000,72,72,67.0,35.0,70.0,67.0,64.0,59.0,74.0,64.0,1.0,23.37657736539963
25,S. Ortega,2900000,72,76,20.0,15.0,38.0,49.0,60.0,45.0,49.0,53.0,1.0,25.601370371534067
30,B. Białkowski,2000000,72,72,14.0,13.0,33.0,32.0,61.0,47.0,42.0,42.0,1.0,23.14156084727107
24,Ricardo Ryller,4100000,72,77,69.0,55.0,75.0,74.0,70.0,70.0,65.0,67.0,1.0,23.04766681981956
27,J. Börner,2600000,72,72,55.0,56.0,59.0,59.0,62.0,46.0,61.0,66.0,1.0,24.38886373924853
28,Fran Mérida,2800000,72,73,70.0,66.0,72.0,71.0,64.0,73.0,66.0,63.0,1.0,23.37657736539963
32,Tito,1700000,72,72,65.0,43.0,70.0,67.0,64.0,58.0,68.0,69.0,1.0,20.82649286090604
22,S. Sensi,3500000,72,77,73.0,48.0,77.0,78.0,74.0,79.0,68.0,55.0,1.0,22.10770045739088
26,A. Weimann,3400000,72,72,68.0,69.0,68.0,43.0,60.0,63.0,85.0,82.0,1.0,24.10412984091274
26,Fernando Canesín,3800000,72,74,75.0,58.0,68.0,63.0,67.0,74.0,83.0,77.0,1.0,23.46234586361445
27,I. Runje,2600000,72,72,24.0,15.0,66.0,61.0,63.0,41.0,40.0,50.0,1.0,22.28247738194314
23,Vigaray,3600000,72,78,71.0,53.0,65.0,48.0,62.0,49.0,74.0,69.0,1.0,20.89535552147065
22,P. Olayinka,4400000,72,79,74.0,70.0,65.0,54.0,70.0,65.0,77.0,82.0,1.0,21.814169307378904
28,R. Delgado,2500000,72,72,76.0,42.0,69.0,69.0,66.0,70.0,70.0,72.0,1.0,25.38228817422923
37,J. Wiland,210000,72,72,12.0,11.0,28.0,29.0,63.0,48.0,25.0,29.0,1.0,22.06880941602536
34,V. Figueroa,1600000,72,72,70.0,65.0,71.0,75.0,73.0,72.0,82.0,76.0,1.0,22.42810191329509
22,Chiquinho,4300000,72,78,76.0,56.0,71.0,70.0,68.0,72.0,73.0,69.0,1.0,21.54240355299968
31,C. Trimmel,2000000,72,72,68.0,60.0,69.0,62.0,62.0,65.0,74.0,86.0,1.0,22.97419646899049
25,S. Lletget,3800000,72,74,76.0,64.0,75.0,66.0,72.0,67.0,72.0,76.0,1.0,23.66127181233954
25,C. Jullien,3400000,72,76,45.0,51.0,59.0,61.0,65.0,26.0,62.0,64.0,2.0,23.00090749035008
21,O. Alderete,4400000,72,82,62.0,58.0,70.0,72.0,50.0,47.0,65.0,66.0,1.0,21.814169307378904
19,A. Saelemaekers,5500000,72,84,73.0,46.0,72.0,73.0,60.0,69.0,79.0,81.0,1.0,21.54240355299968
29,M. Vrančić,3000000,72,72,68.0,64.0,74.0,75.0,70.0,76.0,53.0,58.0,1.0,22.06880941602536
23,J. Uronen,3500000,72,77,67.0,47.0,70.0,65.0,67.0,62.0,72.0,70.0,1.0,23.37657736539963
24,K. Schindler,3900000,72,75,69.0,74.0,66.0,57.0,58.0,68.0,87.0,85.0,1.0,23.717173171355185
29,Sin Jin Ho,3000000,72,72,68.0,60.0,75.0,69.0,65.0,74.0,63.0,50.0,1.0,22.8071884715198
22,L. Haraslín,4600000,72,80,73.0,62.0,68.0,64.0,65.0,67.0,84.0,84.0,1.0,21.28396728367254
28,A. Fiola,0,72,72,57.0,24.0,65.0,64.0,54.0,49.0,77.0,71.0,1.0,20.89535552147065
20,X. Schlager,5500000,72,83,72.0,55.0,71.0,70.0,66.0,65.0,84.0,77.0,1.0,23.755218419470943
32,N. Jelavić,2500000,72,72,71.0,74.0,67.0,62.0,77.0,65.0,31.0,52.0,2.0,24.898143956541425
28,T. Ben Haim,3100000,72,72,74.0,68.0,66.0,61.0,76.0,68.0,86.0,92.0,1.0,23.00965698077001
25,Clinton Mata,3700000,72,73,74.0,53.0,68.0,68.0,70.0,56.0,84.0,84.0,1.0,22.179094496170023
28,S. Hutchinson,2500000,72,72,62.0,51.0,71.0,71.0,68.0,56.0,64.0,67.0,1.0,21.822045108259765
28,J. Russell,3100000,72,72,75.0,67.0,69.0,67.0,65.0,69.0,76.0,79.0,1.0,24.10412984091274
24,S. Uçan,4100000,72,77,71.0,68.0,74.0,71.0,66.0,77.0,74.0,71.0,1.0,19.40069489761725
26,Renato Neto,3600000,72,73,67.0,53.0,74.0,76.0,75.0,70.0,46.0,49.0,1.0,24.14674705496963
29,J. Meram,3000000,72,72,78.0,68.0,71.0,56.0,73.0,69.0,79.0,65.0,1.0,21.761164815803955
29,Jorge Miramón,2400000,72,72,67.0,58.0,73.0,70.0,66.0,69.0,73.0,71.0,1.0,24.04809097532744
21,A. Murgia,4200000,72,78,69.0,60.0,75.0,72.0,62.0,72.0,52.0,51.0,1.0,22.6921237384052
27,I. Ávila,3300000,72,72,73.0,76.0,57.0,46.0,60.0,37.0,77.0,76.0,1.0,24.20811000165185
25,T. Kaminski,2800000,72,75,11.0,14.0,32.0,32.0,47.0,42.0,47.0,45.0,1.0,21.98937731208796
24,K. Zohore,4200000,72,77,67.0,71.0,57.0,38.0,67.0,48.0,54.0,74.0,1.0,25.82619667642085
28,L. Ceppitelli,2800000,72,73,25.0,35.0,50.0,45.0,65.0,17.0,52.0,61.0,1.0,23.48347668628339
30,Nuno Coelho,2300000,72,72,57.0,33.0,71.0,65.0,69.0,55.0,66.0,50.0,1.0,22.778627907525948
32,C. Mulgrew,1800000,72,72,65.0,50.0,69.0,71.0,71.0,65.0,53.0,51.0,1.0,22.87115685342481
27,D. Dwyer,3300000,72,72,67.0,73.0,58.0,31.0,69.0,50.0,72.0,74.0,1.0,25.67516073008572
34,J. Carrizo,1300000,72,72,13.0,10.0,33.0,32.0,52.0,59.0,59.0,48.0,2.0,24.643503847894976
34,F. Peluso,875000,72,72,59.0,41.0,62.0,62.0,71.0,38.0,54.0,55.0,2.0,23.22883657763694
29,M. van der Werff,2400000,72,72,51.0,52.0,68.0,68.0,70.0,59.0,59.0,57.0,1.0,23.88491485798803
33,M. Piedrahita,1200000,72,72,67.0,59.0,70.0,68.0,73.0,68.0,76.0,78.0,1.0,25.67516073008572
30,V. Ayala,2900000,72,72,70.0,65.0,71.0,73.0,66.0,69.0,71.0,73.0,1.0,22.111268712333345
19,R. Alvarado,4200000,72,79,73.0,63.0,71.0,68.0,64.0,69.0,78.0,75.0,1.0,22.74643517152081
20,D. Rossi,5500000,72,83,75.0,69.0,70.0,57.0,65.0,72.0,84.0,83.0,1.0,23.474145989856407
32,F. Pisacane,1800000,72,72,61.0,20.0,60.0,50.0,66.0,41.0,69.0,69.0,1.0,24.388824287852653
25,U. Ćosić,3400000,72,76,53.0,17.0,55.0,50.0,64.0,22.0,66.0,72.0,1.0,21.814169307378904
26,Sebá,3700000,72,73,71.0,64.0,69.0,64.0,70.0,66.0,87.0,85.0,1.0,23.09188291845972
33,D. Peralta,1300000,72,72,62.0,44.0,62.0,53.0,73.0,45.0,42.0,44.0,1.0,23.73811679492984
21,R. Koch,4000000,72,80,56.0,27.0,75.0,66.0,71.0,65.0,53.0,65.0,1.0,22.7657118311901
26,A. Ghazal,3200000,72,75,63.0,25.0,69.0,63.0,71.0,61.0,52.0,51.0,1.0,23.73811679492984
33,A. Federici,1600000,72,72,19.0,18.0,28.0,25.0,61.0,63.0,44.0,46.0,1.0,25.407424173834315
28,David Simón,2500000,72,72,68.0,42.0,76.0,63.0,66.0,43.0,72.0,78.0,1.0,22.12814866471266
25,M. Oršić,3800000,72,74,73.0,72.0,67.0,67.0,74.0,64.0,84.0,90.0,2.0,21.79494154906677
30,Alexandre Frandeira,2300000,72,72,45.0,36.0,62.0,64.0,73.0,34.0,47.0,51.0,1.0,22.7657118311901
32,A. Tettey,1800000,72,72,59.0,56.0,72.0,64.0,66.0,63.0,64.0,68.0,1.0,20.917869982518194
26,G. Hanley,3100000,72,74,40.0,30.0,57.0,56.0,71.0,45.0,55.0,63.0,1.0,22.97419646899049
27,Cristian Herrera,3600000,72,73,71.0,73.0,68.0,61.0,60.0,58.0,64.0,71.0,1.0,23.99275690357628
38,R. Green,210000,72,72,14.0,12.0,26.0,14.0,49.0,58.0,46.0,32.0,2.0,26.05817111815301
21,Gelson Dala,5000000,72,82,75.0,69.0,63.0,38.0,64.0,57.0,87.0,85.0,1.0,21.119365416762527
32,M. Higashiguchi,1800000,72,72,8.0,8.0,17.0,28.0,26.0,25.0,34.0,32.0,1.0,23.31670573211317
31,Jorge Teixeira,2100000,72,72,35.0,37.0,64.0,61.0,72.0,63.0,50.0,57.0,1.0,25.15278406518787
24,R. Woods,3500000,72,77,73.0,49.0,73.0,77.0,67.0,69.0,75.0,69.0,1.0,23.43648628395567
26,S. Martinsson Ngouali,3700000,72,74,71.0,59.0,71.0,70.0,75.0,74.0,70.0,71.0,1.0,24.340963531183927
25,W. Ángel,0,72,78,38.0,21.0,58.0,50.0,63.0,34.0,53.0,61.0,1.0,23.73811679492984
26,D. Villalpando,3600000,72,73,72.0,62.0,74.0,73.0,71.0,75.0,72.0,72.0,1.0,22.4976856888902
26,M. Šitum,3700000,72,73,68.0,64.0,72.0,68.0,61.0,72.0,74.0,71.0,1.0,24.10412984091274
26,T. Carroll,3700000,72,74,64.0,57.0,80.0,74.0,68.0,74.0,67.0,65.0,1.0,20.94085820824703
32,R. Elliot,1800000,72,72,15.0,11.0,28.0,31.0,52.0,37.0,47.0,48.0,1.0,25.8747184161035
32,Sergio Sánchez,1800000,72,72,44.0,53.0,63.0,60.0,70.0,60.0,59.0,55.0,1.0,22.6921237384052
26,I. Cofie,3600000,72,73,66.0,47.0,73.0,72.0,73.0,66.0,68.0,66.0,1.0,22.36012293284699
24,S. Byram,3300000,72,75,72.0,59.0,70.0,65.0,70.0,68.0,74.0,70.0,1.0,21.55300619596615
31,M. Cauteruccio,2800000,72,72,71.0,68.0,67.0,60.0,74.0,60.0,64.0,69.0,1.0,23.44031900982186
28,K. Molino,3100000,72,72,75.0,71.0,68.0,60.0,72.0,70.0,75.0,74.0,1.0,23.43648628395567
29,L. Ariaudo,2400000,72,72,52.0,30.0,59.0,62.0,68.0,45.0,53.0,53.0,1.0,22.953955935386794
30,P. Klingmann,2200000,72,72,63.0,51.0,70.0,64.0,62.0,55.0,67.0,65.0,1.0,24.270881494421847
20,M. Thuram,4600000,72,80,71.0,72.0,74.0,58.0,64.0,69.0,72.0,76.0,1.0,23.624795296518027
33,Y. Cahuzac,1300000,72,72,56.0,43.0,72.0,67.0,68.0,70.0,45.0,51.0,1.0,22.111268712333345
31,Elustondo,2700000,72,72,69.0,59.0,76.0,73.0,63.0,67.0,49.0,61.0,1.0,23.58574464440679
33,S. Downing,1900000,72,72,68.0,65.0,73.0,74.0,68.0,74.0,66.0,66.0,2.0,19.687407042370065
32,L. Immers,2400000,72,72,62.0,68.0,74.0,68.0,75.0,70.0,43.0,38.0,1.0,22.06880941602536
30,C. Menéndez,3000000,72,72,64.0,72.0,67.0,56.0,74.0,76.0,65.0,65.0,1.0,23.21578813236839
30,Vágner Corraldo,2200000,72,72,66.0,48.0,67.0,51.0,69.0,59.0,78.0,74.0,1.0,22.74643517152081
33,Luso,1300000,72,72,55.0,49.0,69.0,66.0,59.0,58.0,64.0,66.0,1.0,22.36012293284699
27,C. Mavinga,2900000,72,73,68.0,36.0,72.0,66.0,66.0,59.0,75.0,83.0,1.0,22.6921237384052
31,F. Melchiorri,2800000,72,72,71.0,74.0,64.0,40.0,70.0,62.0,74.0,83.0,1.0,22.778627907525948
28,T. Doumbia,2500000,72,72,70.0,66.0,66.0,59.0,74.0,67.0,69.0,73.0,1.0,22.28247738194314
23,A. Trondsen,3600000,71,80,68.0,63.0,71.0,70.0,64.0,70.0,75.0,78.0,1.0,23.31670573211317
21,Sivera,2500000,71,78,14.0,15.0,32.0,34.0,50.0,41.0,59.0,55.0,1.0,22.36012293284699
30,Allison Sireo,1800000,71,71,34.0,29.0,48.0,45.0,65.0,39.0,71.0,78.0,1.0,22.7657118311901
29,Z. Stieber,2300000,71,71,73.0,63.0,69.0,56.0,69.0,73.0,73.0,69.0,2.0,21.83527610885617
24,S. Berahino,3200000,71,76,72.0,71.0,62.0,55.0,67.0,53.0,75.0,72.0,2.0,25.255251846540347
35,O. Skúlason,0,71,71,58.0,48.0,68.0,67.0,70.0,66.0,65.0,65.0,2.0,24.27328853137936
22,L. Koutris,2800000,71,78,68.0,57.0,60.0,61.0,69.0,58.0,86.0,83.0,1.0,24.88949890983304
29,M. Pektemek,2400000,71,71,72.0,73.0,65.0,63.0,63.0,65.0,71.0,74.0,1.0,21.55300619596615
27,R. Schüller,2000000,71,71,63.0,52.0,68.0,70.0,69.0,69.0,58.0,60.0,1.0,21.22555265518694
25,Sergio Herrera,2000000,71,73,15.0,16.0,24.0,21.0,53.0,33.0,45.0,49.0,1.0,21.42339391661521
35,E. Kawashima,550000,71,71,12.0,14.0,33.0,33.0,44.0,29.0,45.0,43.0,1.0,21.49933261882236
31,L. Memushaj,2000000,71,71,70.0,52.0,74.0,70.0,75.0,70.0,76.0,66.0,2.0,22.74643517152081
22,E. Fernandes,3500000,71,79,73.0,62.0,74.0,70.0,63.0,69.0,72.0,78.0,1.0,19.261371856077048
19,M. Valenzuela,3200000,71,81,67.0,33.0,65.0,54.0,62.0,67.0,78.0,74.0,1.0,23.567307089843418
27,H. Lansbury,2400000,71,71,67.0,67.0,71.0,73.0,71.0,72.0,58.0,61.0,1.0,24.670411448932825
22,A. Gunn,3300000,71,83,20.0,15.0,32.0,41.0,54.0,50.0,48.0,49.0,1.0,20.15193144893172
23,A. Kamara,3200000,71,76,67.0,68.0,66.0,39.0,57.0,58.0,78.0,87.0,1.0,25.6857656572456
30,R. Riou,1500000,71,71,12.0,11.0,42.0,34.0,48.0,39.0,58.0,57.0,2.0,22.97419646899049
33,Jung Sung Ryong,1200000,71,71,12.0,12.0,32.0,33.0,52.0,39.0,41.0,49.0,2.0,24.74493837876565
28,A. Caracciolo,1900000,71,71,53.0,12.0,56.0,56.0,67.0,27.0,66.0,55.0,1.0,24.14674705496963
22,Ewandro,3600000,71,80,75.0,73.0,59.0,57.0,59.0,66.0,74.0,79.0,1.0,21.83527610885617
23,G. Holtmann,3300000,71,78,73.0,60.0,66.0,57.0,58.0,60.0,91.0,91.0,1.0,23.04766681981956
27,Erik Morán,2300000,71,73,66.0,39.0,74.0,72.0,59.0,68.0,39.0,43.0,1.0,20.908782254413765
24,I. Rossi,2800000,71,77,64.0,44.0,66.0,64.0,62.0,66.0,73.0,73.0,1.0,22.778627907525948
30,Miltisco Paulino,1800000,71,71,51.0,44.0,62.0,66.0,64.0,42.0,61.0,61.0,1.0,23.717173171355185
24,P. Brlek,3100000,71,76,69.0,63.0,72.0,68.0,68.0,73.0,78.0,68.0,1.0,22.732802819236685
25,G. Bettini,2400000,71,74,61.0,41.0,69.0,55.0,66.0,73.0,77.0,72.0,1.0,25.51087336250572
21,R. Kent,4100000,71,82,77.0,62.0,69.0,61.0,67.0,66.0,89.0,89.0,1.0,21.7600566499102
22,Jordi Calavera,2700000,71,77,66.0,46.0,65.0,62.0,64.0,47.0,77.0,85.0,1.0,22.09108402055338
27,M. Lešković,2300000,71,73,21.0,22.0,53.0,21.0,61.0,25.0,62.0,67.0,1.0,24.38886373924853
30,G. Friend,1700000,71,71,71.0,52.0,65.0,60.0,57.0,52.0,66.0,66.0,1.0,23.48347668628339
27,S. Aydoğdu,2400000,71,71,76.0,58.0,74.0,70.0,65.0,70.0,66.0,67.0,1.0,22.179094496170023
29,S. Gashi,2400000,71,71,68.0,66.0,71.0,69.0,66.0,66.0,67.0,71.0,1.0,22.36012293284699
37,O. Deschacht,325000,71,71,47.0,37.0,65.0,60.0,77.0,57.0,47.0,52.0,1.0,24.27328853137936
23,E. Cecchini,3200000,71,80,70.0,60.0,70.0,68.0,56.0,66.0,71.0,74.0,1.0,24.67351873479257
25,T. Knipping,2500000,71,74,48.0,25.0,59.0,50.0,67.0,32.0,53.0,54.0,1.0,23.22883657763694
27,H. Yamaguchi,2200000,71,72,69.0,52.0,76.0,72.0,72.0,68.0,79.0,76.0,1.0,24.17411532293567
29,V. Aguilera,1800000,71,71,52.0,40.0,60.0,57.0,58.0,47.0,45.0,59.0,1.0,24.898143956541425
36,J. Cavalli,800000,71,71,70.0,62.0,73.0,69.0,71.0,72.0,66.0,72.0,1.0,22.404001099142366
28,L. Pasciuti,2400000,71,71,72.0,50.0,70.0,66.0,73.0,60.0,87.0,83.0,1.0,22.799443023018387
28,M. Makuszewski,2400000,71,71,66.0,66.0,68.0,56.0,64.0,68.0,94.0,86.0,1.0,22.74643517152081
27,L. Albertengo,2800000,71,72,69.0,70.0,69.0,61.0,68.0,69.0,71.0,71.0,1.0,23.09188291845972
31,Serginho,1600000,71,71,72.0,64.0,73.0,67.0,71.0,67.0,64.0,62.0,1.0,22.111268712333345
24,F. Schnellhardt,3300000,71,78,72.0,63.0,73.0,68.0,72.0,74.0,80.0,76.0,1.0,23.00965698077001
36,M. Pavone,850000,71,71,57.0,73.0,62.0,50.0,77.0,56.0,54.0,49.0,2.0,24.97839768500702
25,T. Goiginger,3000000,71,74,74.0,64.0,73.0,66.0,64.0,75.0,87.0,85.0,1.0,21.194724144051523
36,K. Beckerman,325000,71,71,62.0,52.0,74.0,68.0,70.0,63.0,39.0,40.0,1.0,22.111268712333345
37,Luis García,750000,71,71,69.0,64.0,76.0,71.0,79.0,73.0,56.0,50.0,1.0,20.52963289600049
21,Lyanco,3200000,71,80,45.0,33.0,67.0,52.0,62.0,36.0,55.0,65.0,1.0,21.16342236306021
33,A. Luci,1400000,71,71,65.0,48.0,74.0,70.0,67.0,76.0,70.0,70.0,1.0,22.799443023018387
23,Luca Sangalli,3500000,71,79,74.0,65.0,71.0,72.0,47.0,65.0,73.0,72.0,1.0,26.30851954591282
26,S. Ameobi,2800000,71,72,79.0,68.0,64.0,60.0,55.0,64.0,73.0,83.0,1.0,20.94015946736825
25,J. Price,2500000,71,74,59.0,37.0,75.0,77.0,74.0,68.0,59.0,55.0,1.0,23.784833216192744
30,Go Yo Han,2200000,71,71,66.0,62.0,73.0,69.0,65.0,73.0,84.0,83.0,1.0,22.404001099142366
32,O. Hawsawi,1400000,71,71,41.0,20.0,68.0,48.0,61.0,36.0,68.0,70.0,1.0,22.168459344442
27,Jaime Romero,2500000,71,71,76.0,64.0,70.0,56.0,67.0,69.0,80.0,83.0,1.0,25.089415618372737
29,S. Grippo,1800000,71,71,52.0,48.0,67.0,60.0,62.0,60.0,57.0,61.0,1.0,22.578089633318243
20,F. Chalov,4300000,71,83,69.0,73.0,64.0,36.0,72.0,68.0,78.0,81.0,1.0,23.717173171355185
30,L. Siligardi,2200000,71,71,75.0,63.0,69.0,65.0,65.0,65.0,78.0,77.0,1.0,22.179094496170023
26,D. Appiah,2300000,71,72,58.0,33.0,65.0,60.0,64.0,61.0,78.0,81.0,1.0,25.089415618372737
37,S. Silva,850000,71,71,64.0,72.0,61.0,57.0,74.0,68.0,44.0,38.0,1.0,23.21578813236839
26,J. Paterson,2800000,71,72,71.0,67.0,67.0,63.0,66.0,71.0,84.0,78.0,1.0,21.83527610885617
24,T. Barkhuizen,3000000,71,74,70.0,69.0,62.0,48.0,64.0,62.0,94.0,94.0,1.0,22.74643517152081
33,I. Bangoura,1500000,71,71,63.0,75.0,63.0,47.0,69.0,64.0,61.0,68.0,2.0,23.755218419470943
24,S. Memišević,2500000,71,74,55.0,26.0,66.0,64.0,60.0,34.0,51.0,65.0,1.0,22.4302915414236
29,F. Tabanou,1800000,71,71,70.0,59.0,73.0,70.0,70.0,66.0,74.0,68.0,1.0,24.388824287852653
33,T. Hoogland,950000,71,71,61.0,57.0,64.0,62.0,72.0,45.0,52.0,51.0,1.0,23.8547835567004
20,G. Pezzella,3700000,71,83,72.0,49.0,69.0,66.0,60.0,56.0,79.0,79.0,1.0,23.99275690357628
26,D. Kolovetsios,2500000,71,74,52.0,24.0,65.0,58.0,74.0,50.0,63.0,67.0,1.0,23.04766681981956
31,Enric Gallego,2100000,71,71,64.0,79.0,61.0,40.0,50.0,57.0,68.0,65.0,1.0,24.643503847894976
30,J. Garner,2300000,71,71,64.0,71.0,60.0,58.0,68.0,56.0,73.0,68.0,1.0,23.09188291845972
22,K. Bonifazi,3000000,71,79,46.0,30.0,56.0,36.0,65.0,37.0,59.0,56.0,1.0,23.99275690357628
30,Souza,1800000,71,71,69.0,56.0,70.0,68.0,60.0,69.0,63.0,67.0,1.0,22.36012293284699
29,J. Adéoti,1800000,71,71,44.0,44.0,66.0,67.0,70.0,65.0,55.0,57.0,1.0,24.27328853137936
28,R. Caroca,1900000,71,71,67.0,60.0,70.0,67.0,65.0,64.0,80.0,76.0,1.0,23.46234586361445
24,D. Rosero Valencia,2800000,71,78,57.0,33.0,56.0,49.0,54.0,44.0,69.0,74.0,1.0,24.97839768500702
27,M. Jonjić,2300000,71,73,45.0,47.0,57.0,53.0,58.0,35.0,65.0,71.0,1.0,23.48347668628339
26,A. Tarek,2500000,71,74,49.0,27.0,57.0,26.0,51.0,33.0,64.0,64.0,1.0,24.248937386763664
36,O. Fink,750000,71,71,64.0,54.0,71.0,67.0,75.0,70.0,50.0,41.0,1.0,22.06880941602536
26,F. Macheda,2800000,71,72,69.0,72.0,68.0,25.0,68.0,63.0,67.0,70.0,2.0,21.822045108259765
32,M. Duffy,1800000,71,71,74.0,62.0,74.0,65.0,71.0,74.0,72.0,68.0,1.0,23.46234586361445
25,Y. Chibsah,2900000,71,74,69.0,58.0,73.0,68.0,63.0,62.0,76.0,67.0,1.0,24.67351873479257
30,T. Schütz,1800000,71,71,59.0,44.0,71.0,75.0,64.0,62.0,66.0,65.0,1.0,23.00965698077001
22,Rodrigo Becão,3200000,71,80,45.0,30.0,68.0,67.0,54.0,28.0,56.0,65.0,1.0,21.74137681608697
21,M. Loum,3000000,71,79,57.0,38.0,73.0,65.0,70.0,48.0,47.0,52.0,1.0,22.578089633318243
34,D. Fletcher,1200000,71,71,63.0,59.0,73.0,73.0,79.0,68.0,44.0,44.0,2.0,24.811366355966584
23,Vadillo,3200000,71,77,80.0,66.0,69.0,60.0,66.0,56.0,91.0,93.0,1.0,21.50233987908856
25,P. Klement,2800000,71,72,73.0,59.0,75.0,68.0,67.0,71.0,71.0,65.0,1.0,23.169473307757965
26,A. Gogia,2800000,71,72,73.0,68.0,67.0,56.0,66.0,63.0,79.0,72.0,1.0,22.8071884715198
37,A. Cole,270000,71,71,70.0,40.0,70.0,70.0,73.0,70.0,65.0,64.0,3.0,21.54240355299968
22,K. Tsimikas,2800000,71,78,71.0,50.0,68.0,65.0,67.0,64.0,89.0,86.0,1.0,22.12814866471266
34,Mateus,1200000,71,71,77.0,72.0,68.0,61.0,71.0,68.0,78.0,78.0,1.0,24.340963531183927
32,Babanco,1800000,71,71,70.0,50.0,73.0,70.0,70.0,67.0,71.0,77.0,1.0,22.111268712333345
28,X. Mercier,2400000,71,71,68.0,66.0,68.0,66.0,67.0,76.0,78.0,77.0,1.0,23.169473307757965
33,D. Nugent,1500000,71,71,66.0,70.0,61.0,45.0,72.0,70.0,74.0,65.0,1.0,23.44031900982186
39,N. Fernández,160000,71,71,19.0,12.0,15.0,22.0,60.0,27.0,42.0,44.0,1.0,22.164510854337344
25,O. Hernández,3000000,71,74,76.0,68.0,64.0,49.0,68.0,64.0,90.0,84.0,1.0,25.54878762285296
28,E. Mathoho,2200000,71,73,46.0,42.0,51.0,57.0,66.0,46.0,57.0,66.0,1.0,20.99737532808399
27,B. Sarr,2300000,71,73,59.0,42.0,64.0,65.0,72.0,59.0,54.0,69.0,1.0,22.97419646899049
25,A. Sagal,3200000,71,76,65.0,76.0,66.0,59.0,68.0,59.0,76.0,77.0,1.0,24.388824287852653
31,J. Grimm,1600000,71,71,55.0,48.0,68.0,68.0,66.0,47.0,53.0,54.0,1.0,21.194724144051523
30,M. Nyatama,2200000,71,71,73.0,72.0,75.0,67.0,70.0,66.0,75.0,74.0,1.0,26.42361281727453
26,B. Touré,2500000,71,75,61.0,42.0,68.0,67.0,65.0,64.0,57.0,37.0,1.0,23.04766681981956
23,Diego González,3000000,71,79,57.0,25.0,65.0,67.0,65.0,39.0,66.0,66.0,1.0,24.14674705496963
23,S. Rosted,2700000,71,76,58.0,60.0,64.0,62.0,63.0,46.0,52.0,59.0,1.0,22.3234495246718
22,Y. Suzuki,3900000,71,81,68.0,68.0,73.0,60.0,57.0,59.0,73.0,73.0,1.0,22.36012293284699
20,I. Sacko,3900000,71,81,71.0,70.0,67.0,55.0,68.0,69.0,79.0,81.0,1.0,20.89535552147065
33,Flavio Paixão,1500000,71,71,73.0,70.0,69.0,62.0,64.0,69.0,73.0,77.0,1.0,22.36012293284699
34,G. Fernández,1200000,71,71,69.0,67.0,74.0,72.0,71.0,73.0,69.0,69.0,1.0,24.13004124545533
30,J. Hayes,2200000,71,71,74.0,63.0,68.0,60.0,69.0,70.0,85.0,89.0,1.0,24.475872657063857
22,T. Ouwejan,2700000,71,77,71.0,46.0,72.0,67.0,68.0,66.0,73.0,74.0,1.0,21.55300619596615
30,D. Guerrero,1800000,71,71,70.0,41.0,70.0,71.0,66.0,65.0,47.0,43.0,1.0,23.169473307757965
33,W. Routledge,1400000,71,71,73.0,64.0,72.0,70.0,69.0,70.0,70.0,69.0,2.0,26.61553905614601
23,C. Paterson,3200000,71,77,66.0,70.0,68.0,68.0,58.0,71.0,72.0,79.0,1.0,21.55952919873246
25,Hwang Ui Jo,3000000,71,74,70.0,71.0,64.0,57.0,58.0,55.0,80.0,80.0,2.0,21.822045108259765
24,G. Kvilitaia,3100000,71,74,74.0,72.0,62.0,55.0,63.0,58.0,74.0,80.0,1.0,22.04086015731966
30,R. Krishna,2300000,71,71,72.0,67.0,62.0,60.0,63.0,56.0,91.0,90.0,1.0,24.13004124545533
22,T. Castagne,3300000,71,78,73.0,52.0,71.0,68.0,62.0,62.0,69.0,72.0,1.0,23.21578813236839
23,Léo Jardim,2800000,71,80,18.0,16.0,27.0,24.0,28.0,57.0,40.0,43.0,1.0,20.908782254413765
34,Heitor Gesse,675000,71,71,61.0,48.0,71.0,58.0,74.0,58.0,74.0,81.0,1.0,21.79494154906677
20,L. Majer,4200000,71,83,74.0,68.0,69.0,68.0,71.0,73.0,78.0,68.0,1.0,23.66127181233954
26,R. Carrera,2800000,71,72,71.0,65.0,59.0,59.0,63.0,70.0,83.0,82.0,1.0,21.55300619596615
21,B. Celina,3800000,71,81,76.0,71.0,69.0,64.0,68.0,74.0,79.0,77.0,1.0,20.364161659451536
23,R. Matarrita,2800000,71,78,71.0,38.0,67.0,63.0,59.0,67.0,84.0,82.0,1.0,22.74643517152081
30,L. Vitale,1700000,71,71,64.0,52.0,70.0,67.0,67.0,70.0,81.0,78.0,1.0,21.90224033463669
29,R. Gestede,2400000,71,71,65.0,69.0,59.0,50.0,56.0,42.0,52.0,66.0,1.0,23.14156084727107
